priority,need,fit,name,corp_code,stock_code,listed,sector,industry,type,rev,cagr3,ebitda,ebitda_m,net_debt,nd_ebitda,debt_ratio,curr_ratio,cash,draw_3y,dep_ratio,nd_per_rev,gap_12m,gap_3y,gap_basis,fs_year,fs_source,fs_ocf,fs_capex,fs_dividend,fs_lease_repay,fs_fcf,fs_gross_debt,fs_borrowings_st,fs_d_net_debt_measured,fs_uses_direct,fs_residual,fs_residual_pct,fs_ebitda_source,angle_primary,angles_detail,min_cash_pct,min_cash_basis,runway_m,status,last_funding_date,last_funding_nm,drivers
47,29,75.8,하이트진로,00150244,000080,true,제조업,음료 제조,WC_BURN(운전자본형),13890.6,0.057,1823.6,0.131,-2252.2,-1.2,1.865,0.628,2436.4,3991.7,0.408,1.007,0,0,measured_cashbridge,2025,api,2325.9,1959.8,487.3,,366.1,184.2,,133.2,1980.4,478.7,0.0345,op+dep,부실·리파이낸싱,부실·리파이낸싱(neutral): 레버리지·유동성 부담 — 구조적/일시적 판단 보류 | 성장자금형(positive): 매출 CAGR 6% + 마진 유지 · capex/매출 14.1% | 이벤트(neutral): 5% 지분 이동 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.071,company_history,,RECENTLY_FUNDED,2026-03-03,투자설명서,"3년 순부채 +3,992억 vs EBITDA합 9,772억 / 매출 1원 성장에 순부채 1.01원 / 유동비율 63% / 현금 2년 연속 감소"
47,22.2,88.2,대원제약,00111999,003220,true,제조업,의료용물질·의약품,GROWTH(성장자금형),3326.5,0.191,483.1,0.081,426.9,0.9,1.235,1.186,764.8,719.8,0.449,0.295,0,0,measured_cashbridge,2025,api,423.1,421.3,64.3,,1.8,1191.6,1170.8,-348.2,178.5,-103.5,0.0311,unavailable,성장,성장자금형(negative): 매출 CAGR 19% 인데 EBITDA마진 2.9%p 훼손 — 기존사업 하락을 외형성장으로 마스킹하는지 확인 필요 | 이벤트(neutral): 5% 지분 이동 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.029,company_history,,IN_MOTION,2025-09-02,주요사항보고서(교환사채권발행결정),"EBITDA마진 11%→8% / 3년 순부채 +720억 vs EBITDA합 1,605억 / 유동비율 119%"
47,38.4,59,마니커,00204208,027740,true,제조업,식료품 제조,TIGHT(유동성형),3688.9,0.048,,,440.2,,2.741,0.614,62.6,-155.1,-1.359,-0.194,95,258,measured_cashbridge,2025,api,63.7,100.4,,,-36.7,502.8,488.2,21.1,77.2,7.6,0.0021,unavailable,부실·리파이낸싱,부실·리파이낸싱(neutral): 레버리지·유동성 부담 — 구조적/일시적 판단 보류 | 이벤트(neutral): 표대결 · 5% 지분 이동 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.02,company_history,,PRE_SIGNAL,,,부채비율 274% / 유동비율 61% / 현금/매출 2% / 현금 2년 연속 감소
46.9,41.7,52.5,디케이락,00533003,105740,true,제조업,기타 기계·장비,REFI(롤오버형),929.2,0.048,36.1,0.037,310.4,8.6,0.658,1.621,101.4,52.5,0.157,0.408,72,333,measured_cashbridge,2025,api,-13.1,52.6,24.8,,-65.7,411.8,401.8,91.4,107.9,-29.6,0.0319,unavailable,부실·리파이낸싱,부실·리파이낸싱(neutral): 레버리지·유동성 부담 — 구조적/일시적 판단 보류 | 리캡(negative): 배당 25억 (매출의 2.7% · OCF 적자) + 순부채 +91억 — 차입 배당 구조,0.046,company_history,93,,,,순부채/EBITDA 8.6x / EBITDA마진 13%→4% / 3년 순부채 +52억 vs EBITDA합 335억
46.8,39.7,55.6,일동제약,01168383,249420,true,제조업,의료용물질·의약품,DISTRESS(구조조정형),3471.8,0.032,390.5,0.064,-391.7,-1,1.393,0.961,649.6,500.5,3,0.913,0,0,measured_cashbridge,2025,api,189.5,173.3,0.6,,16.2,257.9,48.8,226.3,23.4,392.4,0.113,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 2/3년) | 이벤트(neutral): 합병 · 표대결 · 5% 지분 이동 · 지분 인수·매각 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.082,company_history,,PRE_SIGNAL,,,3년 순부채 +501억 vs EBITDA합 -305억 / 매출 1원 성장에 순부채 0.91원 / 유동비율 96% / 영업적자 2/3년
46.6,49.9,36.5,컴투스홀딩스,00535746,063080,true,정보통신,출판업,DISTRESS(구조조정형),992.1,-0.051,,,1431.4,,1.055,0.199,188,209.9,3,2.712,285,1068,measured_cashbridge,2025,api,-240.6,18.9,,,-259.6,1619.5,1320.1,818.1,-27.8,605.3,0.6101,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 3/3년) | 이벤트(neutral): 표대결 · 5% 지분 이동 · 지분 인수·매각 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.082,company_history,9,PRE_SIGNAL,,,3년 순부채 +210억 vs EBITDA합 -46억 / 매출 1원 성장에 순부채 2.71원 / 유동비율 20% / 영업적자 3/3년 / 런웨이 9개월
46.5,35.9,61.5,(주)노브랜드,00305941,145170,true,제조업,의복·모피 제조,REFI(롤오버형),5144.2,0.051,184.9,0.04,1111.2,6,1.65,1.297,192.1,31.3,0.03,0.049,342,1203,measured_cashbridge,2025,api,-155.5,142.1,0,,-307.8,1303.2,1230.5,302.1,204.8,-58.2,0.0113,unavailable,부실·리파이낸싱,부실·리파이낸싱(neutral): 레버리지·유동성 부담 — 구조적/일시적 판단 보류 | 성장자금형(positive): 매출 CAGR 5% + 마진 유지 · capex/매출 2.8%,0.02,company_history,15,,,,"순부채/EBITDA 6.0x / 3년 순부채 +31억 vs EBITDA합 1,029억 / 현금/매출 4% / 런웨이 15개월"
46.3,20.3,88.6,대웅제약,00427483,069620,true,제조업,의료용물질·의약품,WC_BURN(운전자본형),7483.6,0.073,1969.2,0.138,1087.2,0.6,1.082,1.244,1689.4,2777.3,0.557,1.03,0,2031,measured_cashbridge,2025,api,1492.1,2413.7,80.8,,-921.6,2776.6,2767.8,-1111,2551,-2170,0.29,unavailable,성장,성장자금형(positive): 매출 CAGR 7% + 마진 유지 · capex/매출 32.3%,0.029,company_history,,,,,"3년 순부채 +2,777억 vs EBITDA합 4,988억 / 매출 1원 성장에 순부채 1.03원"
46.3,21.4,86.8,유비벨록스,00592653,089850,true,정보통신,출판업,GROWTH(성장자금형),4800.7,0.234,462,0.076,1217.4,2.6,1.104,1.283,692.5,455.7,0.334,0.161,423,1695,measured_cashbridge,2025,api,-273.6,174.1,5.5,,-447.7,1909.9,1825.8,718.6,125.2,319.8,0.0666,unavailable,성장,성장자금형(negative): 매출 CAGR 23% 인데 EBITDA마진 2.2%p 훼손 — 기존사업 하락을 외형성장으로 마스킹하는지 확인 필요,0.1,company_history,30,,,,"EBITDA마진 10%→8% / 3년 순부채 +456억 vs EBITDA합 1,363억"
46.2,25.4,79,원익,00210980,032940,true,도소매,도매·상품중개,GROWTH(성장자금형),788.1,0.136,114,0.082,315.4,2.8,0.334,0.931,26.7,71.2,0.199,0.162,121,375,measured_cashbridge,2025,api,10.9,112.8,,,-101.9,342.1,335.6,71.3,111,-28.9,0.0367,unavailable,부실·리파이낸싱,부실·리파이낸싱(neutral): 레버리지·유동성 부담 — 구조적/일시적 판단 보류 | 성장자금형(positive): 매출 CAGR 14% + 마진 유지 · capex/매출 14.3%,0.023,company_history,,,,,3년 순부채 +71억 vs EBITDA합 357억 / 유동비율 93% / 현금/매출 3%
46.1,40.5,51.3,옵트론텍,00327396,082210,true,제조업,의료·정밀·광학기기,TIGHT(유동성형),1957.4,-0.004,,,937.7,,2.913,0.431,23.6,-1113.2,0,-6.525,214,610,measured_cashbridge,2025,api,8.4,112.2,,,-103.8,961.3,942.3,344.2,55.9,296.7,0.1516,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 2/3년) | 이벤트(neutral): 5% 지분 이동 · 지분 인수·매각 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.02,company_history,,DISTRESS_EVENT,2026-06-26,유상증자결정(종속회사의주요경영사항)              ,부채비율 291% / 유동비율 43% / 현금/매출 1% / 현금 2년 연속 감소 / 영업적자 2/3년
46.1,37.7,56.5,고바이오랩,01399071,348150,true,전문·과학·기술,연구개발업,WC_BURN(운전자본형),692.9,0.814,,,-323.2,,0.852,4.495,460.9,403.4,3,0.616,0,0,measured_cashbridge,2025,api,-57.8,5.5,,,-65.9,137.7,72.4,68.2,-92,102.4,0.1478,unavailable,성장,성장자금형(neutral): 매출 CAGR 81% — EBITDA 마진을 구하지 못해 기존사업 훼손 여부 판정 불가 (capex/매출 0.8%),0.066,company_history,96,PRE_SIGNAL,,,3년 순부채 +403억 vs EBITDA합 -407억 / 매출 1원 성장에 순부채 0.62원 / 현금 2년 연속 감소 / 영업적자 3/3년
46,44.5,44,일동홀딩스,00146083,000230,true,제조업,의료용물질·의약품,DISTRESS(구조조정형),5908.9,-0.044,,,-723.5,,1.323,0.765,778.1,850.8,3,1.305,0,0,measured_cashbridge,2025,api,268.6,178.9,0.6,,89.7,54.7,26.7,149.7,-210.8,629.2,0.1065,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 2/3년) | 이벤트(neutral): 합병 · 표대결 · 5% 지분 이동 · 지분 인수·매각 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.1,company_history,,PRE_SIGNAL,,,3년 순부채 +851억 vs EBITDA합 -665억 / 매출 1원 성장에 순부채 1.31원 / 유동비율 77% / 영업적자 2/3년
46,65.3,6.6,범양건영,00122694,002410,true,건설업,종합 건설,DISTRESS(구조조정형),718.4,-0.157,,,874,,-2.482,0.365,16.3,656.2,3,,0,0,measured_cashbridge,2025,api,159,0.2,,,154.6,890.3,880.2,-47.3,-43.4,155.1,0.2159,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 3/3년 · 자본잠식) | 이벤트(neutral): 5% 지분 이동 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.025,company_history,,DISTRESS_EVENT,2024-10-15,[기재정정]주요사항보고서(유상증자결정),자본잠식 / 3년 순부채 +656억 vs EBITDA합 -557억 / 유동비율 37% / 현금/매출 2% / 영업적자 3/3년
46,25,79,위더스제약,00765851,330350,true,제조업,의료용물질·의약품,WC_BURN(운전자본형),1064.4,0.181,,,3.3,,0.394,2.062,183.9,245.4,0.908,0.542,0,0,measured_cashbridge,2025,api,67.8,31.1,0,,34.8,187.2,185,-48.4,19.5,-0.1,0.0001,unavailable,성장,성장자금형(neutral): 매출 CAGR 18% — EBITDA 마진을 구하지 못해 기존사업 훼손 여부 판정 불가 (capex/매출 2.9%),0.1,company_history,,,,,3년 순부채 +245억 vs EBITDA합 270억 / 매출 1원 성장에 순부채 0.54원
45.9,16.9,93.1,한국카본,00159795,017960,true,제조업,금속가공제품,GROWTH(성장자금형),6959,0.263,719.4,0.097,66.8,0.1,0.798,1.432,849.6,891.4,0.619,0.238,0,0,measured_cashbridge,2025,api,1315.4,488.1,64,,827.3,916.4,881.5,145,1943,-482.5,0.0693,unavailable,성장,성장자금형(positive): 매출 CAGR 26% + 마진 유지 · capex/매출 7.0%,0.078,company_history,,,,,"3년 순부채 +891억 vs EBITDA합 1,440억"
45.9,50.3,33,HS효성첨단소재,01316254,298050,true,제조업,화학물질·화학제품,TIGHT(유동성형),32830.4,-0.051,,,5125.3,,3.723,0.501,315.4,4546.8,0.358,,1278,3307,measured_cashbridge,2025,api,2101,2251.3,732.8,,-150.3,5440.7,,-257.6,4250.3,-2407,0.0733,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 0/3년) | 이벤트(neutral): 5% 지분 이동 · 지분 인수·매각 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.02,company_history,,RECENTLY_FUNDED,2026-07-09,유상증자결정(종속회사의주요경영사항)              ,"부채비율 372% (3년 105%p↑) / 3년 순부채 +4,547억 vs EBITDA합 1.3조 / 유동비율 50% / 현금/매출 1%"
45.8,54.9,24.5,SUN&L,00132211,002820,true,제조업,목재·나무제품 제조,DISTRESS(구조조정형),2724,-0.187,-119.2,-0.044,1490.3,,1.122,0.988,298.5,-463.7,0,,419,1309,measured_cashbridge,2025,api,-124.5,134,,,-266.4,1788.9,1788.9,47.4,-197,123.9,0.0455,op+dep,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 3/3년),0.1,company_history,29,,,,EBITDA 적자 -119억 / EBITDA마진 -1%→-4% / 유동비율 99% / 현금 2년 연속 감소 / 영업적자 3/3년
45.8,22.5,82.5,알테오젠,00989619,196170,true,전문·과학·기술,연구개발업,GROWTH(성장자금형),502.3,0.385,282.5,0.275,-4245.6,-15,0.538,2.006,4300.2,46.9,3,0.073,0,0,measured_cashbridge,2025,api,1241.3,334.2,,,907.1,54.6,13.1,-2506.6,2311.2,-3576.5,7.1197,unavailable,성장,성장자금형(positive): 매출 CAGR 38% + 마진 유지 · capex/매출 66.5%,0.1,company_history,,,,,3년 순부채 +47억 vs EBITDA합 -49억 / 현금 2년 연속 감소 / 영업적자 2/3년
45.7,40,50.8,(주)케이알,00242439,035950,true,제조업,금속가공제품,REFI(롤오버형),542.7,0.019,24.5,0.045,228.9,9.4,1.374,0.826,23.3,-10.7,-0.137,-0.35,0,,netdebt_inferred,,,,,,,,,,,,,,,부실·리파이낸싱,부실·리파이낸싱(neutral): 레버리지·유동성 부담 — 구조적/일시적 판단 보류,0.02,company_history,,,,,순부채/EBITDA 9.4x / 유동비율 83% / 현금/매출 4%
45.5,38.7,52.2,TYM,00117230,002900,true,제조업,기타 기계·장비,REFI(롤오버형),7002.7,-0.021,346,0.044,1839.4,5.3,1.023,1.34,923.9,87.7,0.033,,0,0,measured_cashbridge,2025,api,1312.7,212.7,45,,1100,,,,146.2,,,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 0/3년),0.02,company_history,,,,,"순부채/EBITDA 5.3x / EBITDA마진 10%→4% / 3년 순부채 +88억 vs EBITDA합 2,651억"
45.3,20,85,동방선기,00526678,099410,true,제조업,기타 운송장비,GROWTH(성장자금형),418.8,0.19,107.4,0.257,-126.4,-1.2,0.343,4.518,130.1,148.8,1.272,1.168,0,0,measured_cashbridge,2025,api,101.1,2.7,,,94.4,3.7,,-85.2,0.9,15.1,0.0359,op+dep,성장,성장자금형(positive): 매출 CAGR 19% + 마진 유지 · capex/매출 0.6%,0.02,company_history,,,,,3년 순부채 +149억 vs EBITDA합 117억 / 매출 1원 성장에 순부채 1.17원
45.2,51,29,소룩스,00605522,290690,true,제조업,전기장비,DISTRESS(구조조정형),382.7,-0.119,,,318.1,,0.558,0.427,47.5,171.2,3,,8,79,measured_cashbridge,2025,api,-27,6.9,,,-35.5,365.6,0.8,67.6,103.4,-54.8,0.1431,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 2/3년) | 이벤트(neutral): 합병 · 표대결 · 5% 지분 이동 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.02,company_history,21,RECENTLY_FUNDED,2026-07-02,정정신고서제출요구( 2026.06.23. 제출 증권신고서(합병) ),3년 순부채 +171억 vs EBITDA합 -73억 / 유동비율 43% / 현금 2년 연속 감소 / 영업적자 2/3년 / 런웨이 21개월
45,45.4,38.3,오르비텍,00297989,046120,true,전문·과학·기술,건축기술·엔지니어링,DISTRESS(구조조정형),579.1,-0.007,,,578,,1.092,0.722,139.5,22.2,3,,91,435,measured_cashbridge,2025,api,-62.7,42,,,-114.2,717.5,581.3,440,43.9,343.3,0.5929,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 2/3년),0.1,company_history,27,,,,3년 순부채 +22억 vs EBITDA합 -40억 / 유동비율 72% / 영업적자 2/3년
44.9,36.5,54,부산주공,00124151,005030,true,제조업,자동차·트레일러,TIGHT(유동성형),1767.5,-0.085,,,1300.1,,10.345,0.681,0.1,-153.3,-0.512,-0.585,248,675,measured_cashbridge,2025,api,-65.9,17.2,,,-83.1,1300.2,1300.2,89.6,18.6,5.1,0.0029,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 0/3년) | 이벤트(neutral): 분할·카브아웃 · 표대결 · 5% 지분 이동 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.02,company_history,0,DISTRESS_EVENT,2026-02-06,[기재정정]주요사항보고서(유상증자결정),부채비율 1035% / 유동비율 68% / 현금/매출 0% / 런웨이 0개월
44.9,51.2,27.5,리더스코스메틱,00180263,016100,true,제조업,펄프·종이 제조,DISTRESS(구조조정형),575.7,-0.056,-10.2,-0.014,237.7,,1.43,0.547,55.6,-14.1,-9.911,,84,275,measured_cashbridge,2025,api,-35.2,29.4,,,-69.3,293.4,260.6,79.8,37.7,6.8,0.0119,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 2/3년),0.077,company_history,19,,,,EBITDA 적자 -10억 / 유동비율 55% / 영업적자 2/3년 / 런웨이 19개월
44.9,41.9,44,코다코,00295857,046070,true,제조업,자동차·트레일러,DISTRESS(구조조정형),2710.4,-0.044,,,1071,,30.594,0.38,54.1,-818.9,0,,413,1239,measured_cashbridge,2025,api,-192.1,126.1,,,-320.9,1125.1,921.2,94.1,118.2,-216.2,0.0798,unavailable,부실·리파이낸싱,부실·리파이낸싱(negative): 구조적 악화 (영업적자 2/3년) | 이벤트(neutral): 분할·카브아웃 · 5% 지분 이동 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.02,company_history,3,DISTRESS_EVENT,2026-05-20,주요사항보고서(유상증자결정),부채비율 3059% / 유동비율 38% / 현금/매출 2% / 영업적자 2/3년 / 런웨이 3개월
44.9,26.7,71.5,지오엘리먼트,00668965,311320,true,제조업,전자부품·컴퓨터·통신장비,WC_BURN(운전자본형),546.2,0.24,,,-25.4,,0.239,3.716,58.7,177.1,1.047,0.768,0,0,measured_cashbridge,2025,api,73.1,44.2,6.3,,26.9,33.3,28.2,-15.4,84.4,-26.7,0.0489,unavailable,성장,성장자금형(neutral): 매출 CAGR 24% — EBITDA 마진을 구하지 못해 기존사업 훼손 여부 판정 불가 (capex/매출 8.1%),0.073,company_history,,,,,3년 순부채 +177억 vs EBITDA합 169억 / 매출 1원 성장에 순부채 0.77원
44.8,18.4,86.2,지앤비에스 에코,00958327,382800,true,제조업,기타 기계·장비,WC_BURN(운전자본형),689.3,0.107,126,0.178,-48.4,-0.4,0.184,10.529,171.2,160.1,0.34,0.858,0,0,measured_cashbridge,2025,api,89,81.2,,,4.8,122.7,5.5,-3.2,94.6,-8.8,0.0128,unavailable,성장,성장자금형(negative): 매출 CAGR 11% 인데 EBITDA마진 4.3%p 훼손 — 기존사업 하락을 외형성장으로 마스킹하는지 확인 필요,0.034,company_history,,,,,EBITDA마진 22%→18% / 3년 순부채 +160억 vs EBITDA합 471억 / 매출 1원 성장에 순부채 0.86원
44.6,19.3,83.7,넥센타이어,00173874,002350,true,제조업,고무·플라스틱제품,WC_BURN(운전자본형),23165.4,0.111,4074.1,0.143,2818.1,0.7,1.292,1.574,2997,5048.9,0.541,0.657,0,0,measured_cashbridge,2025,api,3513.7,2228.8,133.8,,1284.9,5815.1,5728.6,-3180.1,1695.1,-1361.5,0.0588,unavailable,성장,성장자금형(positive): 매출 CAGR 11% + 마진 유지 · capex/매출 9.6% | 이벤트(neutral): 5% 지분 이동 — 승계·증여·분쟁 여부는 주주 레벨 사건이라 재무로 안 보임. 대주주 연령·지분율 개별 확인 필요,0.048,company_history,,IN_MOTION,2025-07-08,투자설명서,"3년 순부채 +5,049억 vs EBITDA합 9,330억 / 매출 1원 성장에 순부채 0.66원 / 현금 2년 연속 감소"
44.6,15.9,89.8,한글과컴퓨터,00204262,030520,true,정보통신,출판업,WC_BURN(운전자본형),1286.3,0.08,617,0.202,-1309.9,-2.1,0.467,2.086,1630.8,591.3,0.342,0.938,0,0,measured_cashbridge,2025,api,697.3,161.1,98.7,,470.8,320.9,99,-307.1,426.5,-28.3,0.022,unavailable,성장,성장자금형(negative): 매출 CAGR 8% 인데 EBITDA마진 3.5%p 훼손 — 기존사업 하락을 외형성장으로 마스킹하는지 확인 필요,0.1,company_history,,,,,"EBITDA마진 24%→20% / 3년 순부채 +591억 vs EBITDA합 1,731억 / 매출 1원 성장에 순부채 0.94원"
44.5,29.4,65.1,케이엔제이,00769158,272110,true,제조업,전자부품·컴퓨터·통신장비,WC_BURN(운전자본형),844.4,0.107,,,649.2,,1.372,1.367,167.7,135.1,0.263,0.86,0,25,measured_cashbridge,2025,api,182.4,218.5,,,-41.3,816.9,362.9,209.8,128.3,264,0.3126,unavailable,성장,성장자금형(neutral): 매출 CAGR 11% — EBITDA 마진을 구하지 못해 기존사업 훼손 여부 판정 불가 (capex/매출 25.9%),0.02,company_history,,,,,3년 순부채 +135억 vs EBITDA합 514억 / 매출 1원 성장에 순부채 0.86원 / 현금 2년 연속 감소
